TransactionID,AccountID,TransactionAmount,TransactionDate,Location,Channel
TX001151,AC00100,151.82,2023-07-17 16:32:45,Chicago,ATM
TX001152,AC00412,438.59,2023-10-30 17:48:09,San Jose,Online
TX001153,AC00012,590.57,2023-06-28 16:07:37,Milwaukee,ATM
TX001154,AC00353,63.74,2023-09-12 17:50:26,Chicago,Online
TX001155,AC00445,77.02,2023-08-17 16:18:22,Miami,Online
TX001156,AC00281,501.15,2023-08-21 18:07:14,Phoenix,Branch
TX001157,AC00211,917.81,2023-08-30 18:38:56,Kansas City,ATM
TX001158,AC00379,8.95,2023-10-04 16:01:18,Oklahoma City,Online
TX001159,AC00108,173.6,2023-11-28 16:38:08,Austin,Online
TX001160,AC00243,149.4,2023-05-02 16:30:52,Chicago,ATM
TX001161,AC00032,388.21,2023-12-19 16:39:57,Columbus,Branch
TX001162,AC00460,484.3,2023-10-17 17:46:52,Boston,Online
TX001163,AC00459,126.04,2023-06-19 16:38:13,Charlotte,Branch
TX001164,AC00309,52.04,2023-07-27 16:28:26,Colorado Springs,Branch
TX001165,AC00109,389.7,2023-03-10 16:40:00,Austin,Branch
TX001166,AC00393,161.1,2023-04-10 17:28:48,Miami,ATM
TX001167,AC00175,309.77,2023-05-08 16:31:56,San Antonio,Online
TX001168,AC00010,838.57,2023-06-26 16:08:25,Phoenix,ATM
TX001169,AC00120,202.55,2023-11-14 18:49:52,Dallas,ATM
TX001170,AC00477,724.18,2023-02-06 16:07:26,Fort Worth,Branch
TX001171,AC00410,124.98,2023-02-21 16:52:16,Washington,ATM
TX001172,AC00044,487.32,2023-10-19 18:11:23,Kansas City,Branch
TX001173,AC00490,635.91,2023-11-28 16:55:41,Jacksonville,Branch
TX001174,AC00342,205.65,2023-07-13 16:44:25,Houston,Branch
TX001175,AC00462,39.41,2023-11-27 16:27:56,Louisville,Branch
TX001176,AC00267,254.0,2023-05-15 17:33:32,Nashville,Branch
TX001177,AC00363,436.8,2023-11-16 16:30:01,Houston,Branch
TX001178,AC00211,224.73,2023-02-09 16:27:52,Miami,Branch
TX001179,AC00204,752.69,2023-05-29 18:55:01,Dallas,ATM
TX001180,AC00456,78.5,2023-02-14 16:06:36,San Jose,Branch
TX001181,AC00016,50.0,2023-02-24 18:05:12,Jacksonville,ATM
TX001182,AC00093,132.42,2023-07-24 16:22:38,Denver,ATM
TX001183,AC00401,11.67,2023-11-13 16:30:21,Fort Worth,Branch
TX001184,AC00366,83.16,2023-08-16 16:11:56,Los Angeles,ATM
TX001185,AC00107,149.02,2023-09-01 16:35:51,Fort Worth,Branch
TX001186,AC00060,74.27,2023-07-13 17:17:07,Memphis,Online
TX001187,AC00384,876.57,2023-09-11 16:16:06,Portland,ATM
TX001188,AC00483,615.58,2023-09-25 16:40:00,Jacksonville,ATM
TX001189,AC00126,643.03,2023-08-01 16:23:37,Jacksonville,Online
TX001190,AC00437,7.95,2023-01-09 16:45:12,Phoenix,ATM
TX001191,AC00382,270.92,2023-04-21 17:03:13,Louisville,Branch
TX001192,AC00339,499.48,2023-01-17 16:57:06,Charlotte,ATM
TX001193,AC00498,841.5,2023-05-22 16:33:16,Atlanta,Branch
TX001194,AC00178,138.82,2023-10-16 16:12:20,Fort Worth,Online
TX001195,AC00201,231.46,2023-06-08 16:42:30,Miami,Branch
TX001196,AC00124,292.08,2023-12-29 18:07:04,Columbus,ATM
TX001197,AC00404,63.98,2023-10-30 16:01:43,Baltimore,Online
TX001198,AC00347,235.21,2023-10-16 16:44:52,Boston,Branch
TX001199,AC00480,201.73,2023-09-05 18:45:22,Baltimore,Online
TX001200,AC00303,161.31,2023-09-11 16:24:57,Nashville,ATM
TX001201,AC00249,18.41,2023-12-01 17:26:46,Atlanta,Branch
TX001202,AC00263,471.75,2023-06-06 18:31:06,San Jose,Branch
TX001203,AC00108,290.02,2023-09-25 17:48:55,Milwaukee,Branch
TX001204,AC00490,48.05,2023-05-18 17:34:20,New York,Branch
TX001205,AC00411,359.42,2023-05-29 16:17:37,Baltimore,Branch
TX001206,AC00087,32.91,2023-05-04 16:37:01,Fort Worth,Online
TX001207,AC00196,3.8,2023-08-08 16:47:28,Denver,Branch
TX001208,AC00267,31.81,2023-04-06 17:41:53,Fort Worth,Online
TX001209,AC00267,220.2,2023-09-11 16:25:04,Boston,Online
TX001210,AC00125,476.03,2023-09-01 16:12:35,Houston,Branch
TX001211,AC00428,141.91,2023-01-19 17:08:04,Miami,Branch
TX001212,AC00477,95.83,2023-12-01 16:01:26,Washington,Online
TX001213,AC00417,51.15,2023-03-01 17:26:49,Los Angeles,Branch
TX001214,AC00170,1192.2,2023-12-21 16:21:27,Jacksonville,Branch
TX001215,AC00147,50.75,2023-08-14 18:14:23,Boston,ATM
TX001216,AC00097,185.07,2023-12-19 16:57:40,Colorado Springs,Branch
TX001217,AC00433,293.54,2023-01-16 17:26:12,Sacramento,Online
TX001218,AC00381,23.38,2023-09-25 18:46:41,Memphis,Branch
TX001219,AC00398,285.26,2023-11-01 16:09:05,Atlanta,ATM
TX001220,AC00029,129.48,2023-02-06 16:30:43,Seattle,ATM
TX001221,AC00291,743.03,2023-07-27 16:55:39,New York,ATM
TX001222,AC00431,297.86,2023-02-06 17:32:04,Milwaukee,ATM
TX001223,AC00275,231.92,2023-07-10 18:00:56,Indianapolis,ATM
TX001224,AC00093,295.82,2023-12-14 16:15:28,Chicago,Branch
TX001225,AC00442,302.86,2023-07-03 18:56:03,Los Angeles,Online
TX001226,AC00465,81.08,2023-09-19 16:56:35,Omaha,ATM
TX001227,AC00158,775.6,2023-08-21 17:43:17,Mesa,Branch
TX001228,AC00334,178.43,2023-12-26 18:13:56,Baltimore,Branch
TX001229,AC00093,211.91,2023-09-18 16:51:04,Indianapolis,Online
TX001230,AC00229,17.21,2023-12-25 17:18:58,Omaha,Online
TX001231,AC00373,124.22,2023-05-19 17:57:36,Charlotte,ATM
TX001232,AC00328,38.37,2023-09-01 16:07:38,San Antonio,ATM
TX001233,AC00160,269.79,2023-10-03 16:15:25,San Jose,ATM
TX001234,AC00014,605.42,2023-06-13 16:10:27,Mesa,ATM
TX001235,AC00090,11.19,2023-01-02 17:34:13,Austin,ATM
TX001236,AC00053,29.19,2023-01-25 17:39:15,Nashville,Branch
TX001237,AC00478,701.7,2023-06-30 16:57:37,Seattle,Online
TX001238,AC00356,862.34,2023-05-25 16:16:02,Kansas City,Branch
TX001239,AC00244,410.97,2023-09-25 17:01:56,Los Angeles,ATM
TX001240,AC00103,36.97,2023-08-23 17:22:49,Virginia Beach,Branch
TX001241,AC00053,137.59,2023-01-03 16:27:16,Nashville,ATM
TX001242,AC00151,168.11,2023-05-19 16:44:53,New York,Online
TX001243,AC00494,430.98,2023-10-10 18:14:12,Baltimore,Branch
TX001244,AC00219,13.87,2023-12-11 18:32:40,Phoenix,Branch
TX001245,AC00202,642.68,2023-05-25 16:45:31,Jacksonville,ATM
TX001246,AC00254,175.07,2023-11-23 16:59:11,Las Vegas,Online
TX001247,AC00285,302.82,2023-11-03 16:50:20,Jacksonville,ATM
TX001248,AC00071,1647.74,2023-12-25 17:41:30,Louisville,ATM
TX001249,AC00073,406.81,2023-12-05 16:32:49,New York,Online
TX001250,AC00383,256.3,2023-04-05 16:21:59,New York,Online
TX001251,AC00326,80.96,2023-09-27 17:47:10,Jacksonville,Online
TX001252,AC00153,95.78,2023-03-23 17:09:53,Atlanta,Online
TX001253,AC00460,379.54,2023-01-03 17:14:14,Indianapolis,Branch
TX001254,AC00439,903.19,2023-07-06 17:52:32,El Paso,Online
TX001255,AC00070,142.19,2023-06-15 18:28:50,Houston,Branch
TX001256,AC00086,847.45,2023-06-19 16:24:14,Jacksonville,Branch
TX001257,AC00330,295.18,2023-05-09 17:54:39,Dallas,Branch
TX001258,AC00027,18.46,2023-11-20 16:29:14,Charlotte,Branch
TX001259,AC00020,603.23,2023-08-24 17:34:13,Detroit,Branch
TX001260,AC00232,54.5,2023-11-22 16:59:09,Philadelphia,Branch
TX001261,AC00247,414.77,2024-01-01 17:37:04,San Francisco,Online
TX001262,AC00136,886.19,2023-08-21 17:32:04,Colorado Springs,Branch
TX001263,AC00322,440.03,2023-11-29 16:11:50,San Jose,Online
TX001264,AC00461,35.46,2023-03-23 16:16:29,Nashville,ATM
TX001265,AC00079,76.39,2023-01-13 17:19:33,Denver,Branch
TX001266,AC00176,595.91,2023-08-10 18:39:04,San Antonio,ATM
TX001267,AC00417,6.03,2023-08-09 18:42:25,Chicago,Branch
TX001268,AC00260,249.34,2023-08-15 17:21:47,Charlotte,ATM
TX001269,AC00471,421.52,2023-08-15 17:35:08,San Jose,Branch
TX001270,AC00231,189.77,2023-02-27 16:08:40,Raleigh,Branch
TX001271,AC00184,73.19,2023-10-18 16:20:15,Atlanta,Branch
TX001272,AC00475,188.13,2023-06-02 18:12:29,Jacksonville,Online
TX001273,AC00329,30.52,2023-05-19 17:19:00,Jacksonville,Branch
TX001274,AC00431,1235.69,2023-05-24 16:14:34,San Jose,Branch
TX001275,AC00398,1159.39,2023-10-12 16:29:49,Oklahoma City,Online
TX001276,AC00221,170.24,2023-06-05 16:24:12,San Francisco,Branch
TX001277,AC00299,56.62,2023-02-27 17:59:36,Austin,Branch
TX001278,AC00266,53.14,2023-04-21 17:19:56,Las Vegas,ATM
TX001279,AC00297,587.23,2023-07-31 17:54:28,Omaha,Online
TX001280,AC00373,146.15,2023-01-06 17:52:11,Phoenix,Branch
TX001281,AC00489,21.27,2023-07-24 17:01:19,Indianapolis,Online
TX001282,AC00128,1397.59,2023-11-13 17:28:12,Austin,ATM
TX001283,AC00409,76.02,2023-07-12 16:58:17,Albuquerque,Online
TX001284,AC00410,170.19,2023-07-07 17:40:58,Los Angeles,Branch
TX001285,AC00360,155.51,2023-08-21 18:51:06,Raleigh,ATM
TX001286,AC00422,135.15,2023-03-20 17:13:09,Colorado Springs,Online
TX001287,AC00225,39.48,2023-05-26 16:47:51,Omaha,ATM
TX001288,AC00261,451.68,2023-04-18 18:55:32,Houston,Online
TX001289,AC00468,19.11,2023-09-18 16:31:03,Colorado Springs,Online
TX001290,AC00138,355.0,2023-08-29 16:50:17,Fort Worth,Online
TX001291,AC00013,427.69,2023-03-28 16:02:03,Raleigh,ATM
TX001292,AC00275,254.86,2023-01-26 17:21:46,Boston,Branch
TX001293,AC00125,19.48,2023-07-10 16:01:03,Dallas,ATM
TX001294,AC00200,190.17,2023-06-09 17:41:13,Baltimore,ATM
TX001295,AC00213,91.38,2023-04-03 16:41:47,Jacksonville,ATM
TX001296,AC00035,206.63,2023-12-07 16:11:01,Oklahoma City,Online
TX001297,AC00070,93.22,2023-04-07 17:11:35,Charlotte,Online
TX001298,AC00275,547.98,2023-10-24 17:04:59,Oklahoma City,ATM
TX001299,AC00060,641.06,2023-12-11 16:09:08,Colorado Springs,ATM
TX001300,AC00304,314.55,2023-04-25 17:15:27,Dallas,Branch
TX001301,AC00372,836.45,2023-02-27 16:02:00,Virginia Beach,Online
TX001302,AC00498,1095.09,2023-04-17 17:27:15,San Francisco,ATM
TX001303,AC00465,189.45,2023-03-21 17:12:03,Boston,Branch
TX001304,AC00396,91.84,2023-07-05 17:21:56,Mesa,Branch
TX001305,AC00083,609.52,2023-07-28 16:03:27,Washington,ATM
TX001306,AC00479,859.3,2023-08-01 17:18:04,Colorado Springs,Branch
TX001307,AC00091,100.01,2023-06-29 16:06:51,Philadelphia,ATM
TX001308,AC00024,28.78,2023-08-07 16:08:04,Tucson,Online
TX001309,AC00366,111.08,2023-05-15 17:46:13,Chicago,Online
TX001310,AC00470,470.96,2023-03-10 16:22:05,Indianapolis,Online
TX001311,AC00032,52.23,2023-09-11 18:08:19,San Francisco,Branch
TX001312,AC00136,78.62,2023-07-31 16:46:29,Oklahoma City,Branch
TX001313,AC00001,47.79,2023-09-15 17:00:20,Denver,Branch
TX001314,AC00187,333.97,2023-03-22 16:18:37,Fresno,Branch
TX001315,AC00452,30.87,2023-07-12 16:50:42,Fresno,ATM
TX001316,AC00036,710.43,2023-03-08 17:07:21,San Diego,Online
TX001317,AC00125,220.23,2023-09-18 18:35:23,Milwaukee,ATM
TX001318,AC00403,27.28,2023-12-25 16:30:45,Atlanta,ATM
TX001319,AC00264,101.52,2023-08-09 16:22:25,Tucson,ATM
TX001320,AC00123,162.65,2023-05-11 17:15:10,New York,ATM
TX001321,AC00298,10.52,2023-07-19 17:38:50,Kansas City,ATM
TX001322,AC00235,270.72,2023-03-27 17:25:32,Los Angeles,Branch
TX001323,AC00259,202.34,2023-01-10 16:32:06,New York,Online
TX001324,AC00329,247.58,2023-05-29 18:40:32,San Antonio,ATM
TX001325,AC00482,686.17,2023-10-03 17:27:25,Denver,ATM
TX001326,AC00020,359.65,2023-01-12 17:58:56,Jacksonville,Online
TX001327,AC00453,109.91,2023-05-01 16:23:22,Seattle,Branch
TX001328,AC00367,215.72,2023-10-11 18:04:39,Columbus,Branch
TX001329,AC00167,490.76,2023-01-19 16:28:08,Columbus,Online
TX001330,AC00110,224.28,2023-02-15 16:50:13,Chicago,Online
TX001331,AC00078,614.03,2023-05-08 16:37:14,Dallas,ATM
TX001332,AC00212,608.79,2023-11-03 18:37:18,Fort Worth,Online
TX001333,AC00051,186.55,2023-06-21 16:49:10,Philadelphia,Branch
TX001334,AC00250,840.16,2023-03-20 16:35:53,Colorado Springs,Branch
TX001335,AC00304,203.34,2023-12-20 17:13:50,Phoenix,ATM
TX001336,AC00007,90.88,2023-11-20 17:08:33,Colorado Springs,ATM
TX001337,AC00017,60.11,2023-11-27 17:39:39,Albuquerque,Branch
TX001338,AC00158,393.92,2023-05-16 16:57:35,Memphis,Branch
TX001339,AC00110,19.39,2023-11-17 16:39:20,Colorado Springs,ATM
TX001340,AC00175,557.41,2023-04-14 16:52:23,Washington,Online
TX001341,AC00079,57.07,2023-08-25 16:30:02,Boston,Online
TX001342,AC00403,395.27,2023-08-07 16:38:52,Miami,Online
TX001343,AC00228,289.05,2023-06-09 17:58:00,New York,ATM
TX001344,AC00344,46.11,2023-03-27 17:07:20,San Francisco,Online
TX001345,AC00466,335.5,2023-08-14 16:01:02,Sacramento,ATM
TX001346,AC00204,388.07,2023-09-05 17:34:08,Seattle,Online
TX001347,AC00030,520.86,2023-03-20 16:29:02,Sacramento,Online
TX001348,AC00455,787.41,2023-06-19 16:22:28,Memphis,Online
TX001349,AC00094,31.7,2023-06-01 16:56:33,Raleigh,ATM
TX001350,AC00185,22.3,2023-05-01 16:57:17,Philadelphia,ATM
TX001351,AC00351,203.12,2023-01-18 16:59:48,San Jose,ATM
TX001352,AC00335,315.94,2023-02-27 17:06:57,Raleigh,Branch
TX001353,AC00409,192.23,2023-12-28 16:34:52,Albuquerque,Online
TX001354,AC00312,1510.71,2023-06-15 16:48:29,Oklahoma City,Online
TX001355,AC00097,0.26,2023-11-23 16:14:48,Oklahoma City,Online
TX001356,AC00447,210.77,2023-05-31 16:50:20,Mesa,ATM
TX001357,AC00280,406.65,2023-11-08 18:32:44,Mesa,ATM
TX001358,AC00023,422.9,2023-02-27 16:15:53,Tucson,ATM
TX001359,AC00077,20.62,2023-06-21 17:10:18,Philadelphia,ATM
TX001360,AC00113,174.39,2023-01-09 16:08:52,San Francisco,ATM
TX001361,AC00391,7.86,2023-10-16 16:47:15,Sacramento,Branch
TX001362,AC00136,61.98,2023-01-03 18:18:14,Denver,Online
TX001363,AC00204,54.85,2023-09-05 16:05:58,San Francisco,Branch
TX001364,AC00089,204.7,2023-09-21 16:08:00,Oklahoma City,Branch
TX001365,AC00305,16.55,2023-09-11 17:05:50,Tucson,Branch
TX001366,AC00338,91.32,2023-11-10 16:43:45,Milwaukee,Branch
TX001367,AC00268,195.49,2023-06-12 16:34:59,Memphis,ATM
TX001368,AC00363,49.62,2023-12-07 16:19:07,Portland,ATM
TX001369,AC00316,487.16,2023-01-02 16:01:14,Los Angeles,Branch
TX001370,AC00167,405.6,2023-08-08 17:41:41,Tucson,Online
TX001371,AC00405,512.95,2023-10-16 17:08:36,Columbus,Branch
TX001372,AC00098,345.94,2023-10-09 17:32:57,Portland,ATM
TX001373,AC00116,356.56,2023-10-09 17:23:21,New York,Online
TX001374,AC00267,10.31,2023-01-13 16:23:56,Louisville,Online
TX001375,AC00447,211.69,2023-10-20 16:02:07,Atlanta,Branch
TX001376,AC00042,221.49,2023-09-13 18:11:22,Oklahoma City,Branch
TX001377,AC00074,278.23,2023-05-04 17:49:33,Fresno,Online
TX001378,AC00063,116.88,2023-10-04 17:10:02,Memphis,ATM
TX001379,AC00085,328.77,2023-04-03 17:59:23,San Diego,Online
TX001380,AC00126,77.53,2023-07-25 18:00:25,Louisville,Branch
TX001381,AC00471,421.74,2023-06-20 17:07:05,San Jose,Online
TX001382,AC00304,313.69,2023-03-10 16:35:33,Oklahoma City,Branch
TX001383,AC00242,411.72,2023-06-20 18:43:51,Washington,Branch
TX001384,AC00261,508.73,2023-07-14 16:22:54,Chicago,Branch
TX001385,AC00338,153.08,2023-11-27 16:57:08,Omaha,ATM
TX001386,AC00292,23.01,2023-06-09 18:33:04,Las Vegas,Branch
TX001387,AC00024,69.28,2023-10-30 16:36:24,Los Angeles,Online
TX001388,AC00441,51.25,2023-08-29 16:16:15,Austin,Branch
TX001389,AC00412,407.65,2023-08-07 17:17:34,Denver,ATM
TX001390,AC00315,459.25,2023-05-23 16:44:33,Tucson,Branch
TX001391,AC00120,301.56,2023-02-09 17:46:49,Seattle,Branch
TX001392,AC00462,17.67,2023-06-27 17:50:21,San Diego,Online
TX001393,AC00481,5.29,2023-03-13 18:24:20,San Francisco,Online
TX001394,AC00166,401.37,2023-09-18 16:18:19,Los Angeles,Branch
TX001395,AC00438,145.4,2023-07-06 17:53:38,Tucson,Online
TX001396,AC00090,556.34,2023-10-19 16:34:22,Seattle,Online
TX001397,AC00041,34.31,2023-04-28 16:55:28,Philadelphia,ATM
TX001398,AC00141,780.59,2023-06-28 17:58:48,Tucson,Online
TX001399,AC00410,282.65,2023-03-08 17:42:36,Fort Worth,ATM
TX001400,AC00362,305.27,2023-09-27 16:25:38,Las Vegas,Online
TX001401,AC00315,185.81,2023-09-20 16:30:06,Austin,Online
TX001402,AC00092,66.01,2023-10-06 18:39:39,Milwaukee,Online
TX001403,AC00133,447.95,2023-01-11 17:27:56,Tucson,Branch
TX001404,AC00069,279.3,2023-06-22 17:28:02,Oklahoma City,ATM
TX001405,AC00498,26.75,2023-05-08 16:25:03,Indianapolis,Online
TX001406,AC00006,611.15,2023-08-11 17:12:30,Detroit,ATM
TX001407,AC00104,275.2,2023-08-24 17:13:38,New York,Online
TX001408,AC00311,427.79,2023-02-21 17:42:42,San Jose,Branch
TX001409,AC00144,469.13,2023-12-04 17:53:57,San Antonio,ATM
TX001410,AC00157,102.81,2023-12-04 16:23:00,Seattle,Branch
TX001411,AC00171,22.61,2023-12-21 17:56:04,Seattle,Online
TX001412,AC00374,68.28,2023-06-08 18:54:04,Boston,Online
TX001413,AC00219,33.65,2023-09-18 17:18:03,New York,Online
TX001414,AC00405,362.68,2023-01-16 18:02:19,Miami,ATM
TX001415,AC00075,73.23,2023-06-23 16:41:27,San Francisco,Branch
TX001416,AC00136,654.49,2023-11-20 16:31:36,Austin,Online
TX001417,AC00056,18.56,2023-04-24 17:04:21,Memphis,Branch
TX001418,AC00368,389.05,2023-01-06 17:35:08,Dallas,ATM
TX001419,AC00261,7.38,2023-03-15 16:47:45,Houston,Online
TX001420,AC00090,109.48,2023-06-26 17:38:22,Baltimore,Online
TX001421,AC00297,66.91,2023-01-30 18:47:17,Seattle,ATM
TX001422,AC00144,335.48,2023-03-02 16:06:18,Oklahoma City,Branch
TX001423,AC00207,38.14,2023-12-28 16:51:20,Albuquerque,Online
TX001424,AC00443,1076.98,2023-12-20 18:12:25,Detroit,Branch
TX001425,AC00179,360.02,2023-02-09 16:29:06,Dallas,Online
TX001426,AC00175,567.71,2023-02-06 18:39:23,Memphis,Online
TX001427,AC00386,218.19,2023-05-23 16:29:31,Austin,ATM
TX001428,AC00067,209.99,2023-09-07 17:19:21,Denver,ATM
TX001429,AC00369,11.02,2023-11-13 16:32:53,Tucson,Branch
TX001430,AC00257,83.43,2023-05-30 16:28:48,New York,Online
TX001431,AC00059,344.97,2023-03-20 17:30:52,Austin,Online
TX001432,AC00341,172.29,2023-01-30 17:22:39,El Paso,ATM
TX001433,AC00357,195.54,2023-07-17 16:05:23,Omaha,Online
TX001434,AC00455,101.23,2023-08-04 18:34:01,Colorado Springs,Online
TX001435,AC00346,180.46,2023-03-13 16:26:30,Fresno,ATM
TX001436,AC00118,692.55,2023-03-07 16:51:37,Charlotte,Branch
TX001437,AC00275,147.31,2023-06-12 17:10:27,Mesa,Online
TX001438,AC00028,107.48,2023-02-07 17:38:18,Los Angeles,Branch
TX001439,AC00179,1831.02,2023-09-15 17:31:42,Columbus,Online
TX001440,AC00090,81.51,2023-08-10 16:10:22,Washington,Branch
TX001441,AC00367,365.48,2023-05-22 17:59:02,Seattle,Online
TX001442,AC00441,491.1,2023-06-05 16:08:37,Houston,Online
TX001443,AC00266,452.8,2023-11-24 16:45:11,Los Angeles,Branch
TX001444,AC00072,645.04,2023-12-22 17:08:55,Memphis,Branch
TX001445,AC00245,169.28,2023-03-27 18:08:06,Philadelphia,Branch
TX001446,AC00119,88.42,2023-10-18 16:28:19,El Paso,ATM
TX001447,AC00061,155.53,2023-03-24 17:04:32,Baltimore,ATM
TX001448,AC00080,991.82,2023-12-04 16:16:19,Milwaukee,Online
TX001449,AC00254,39.24,2023-11-14 18:33:32,Dallas,ATM
TX001450,AC00218,152.01,2023-02-23 16:41:55,Fort Worth,ATM
TX001451,AC00268,78.77,2023-05-08 18:36:59,Las Vegas,ATM
TX001452,AC00460,26.5,2023-02-08 16:42:59,Indianapolis,Online
TX001453,AC00257,83.62,2023-06-22 17:18:09,Raleigh,ATM
TX001454,AC00398,142.78,2023-05-09 16:40:52,San Diego,Branch
TX001455,AC00162,55.99,2023-11-13 16:16:24,El Paso,ATM
TX001456,AC00015,774.48,2023-03-06 16:12:45,Louisville,Branch
TX001457,AC00462,105.37,2023-05-11 18:31:20,Sacramento,ATM
TX001458,AC00218,118.83,2023-06-26 16:10:25,Virginia Beach,Online
TX001459,AC00217,46.22,2023-11-13 16:41:09,San Jose,Branch
TX001460,AC00460,659.71,2023-05-05 16:10:24,San Jose,Branch
TX001461,AC00068,377.97,2023-11-17 16:50:08,Miami,Online
TX001462,AC00214,114.1,2023-05-22 17:45:02,Boston,Branch
TX001463,AC00266,11.3,2023-12-01 16:33:43,Louisville,Online
TX001464,AC00193,95.5,2023-05-22 16:24:02,Omaha,Online
TX001465,AC00132,130.93,2023-02-08 16:52:09,Houston,Branch
TX001466,AC00241,272.97,2023-04-17 18:42:04,Boston,Online
TX001467,AC00015,73.35,2023-03-13 16:33:49,San Francisco,Branch
TX001468,AC00352,29.94,2023-10-13 16:22:08,San Francisco,ATM
TX001469,AC00396,307.24,2023-11-02 16:05:49,San Jose,ATM
TX001470,AC00174,50.52,2023-10-16 16:29:39,Boston,Online
TX001471,AC00024,820.46,2023-04-03 16:22:48,Fort Worth,Online
TX001472,AC00250,153.07,2023-04-03 18:37:57,Detroit,ATM
TX001473,AC00373,52.94,2023-06-12 17:36:25,Tucson,Branch
TX001474,AC00030,384.41,2023-04-17 16:53:29,Jacksonville,ATM
TX001475,AC00422,235.42,2023-07-10 18:34:22,Phoenix,Branch
TX001476,AC00229,114.23,2023-06-07 17:35:50,Dallas,ATM
TX001477,AC00002,12.62,2023-05-05 16:35:44,El Paso,Branch
TX001478,AC00227,997.37,2023-12-22 18:24:01,Fort Worth,ATM
TX001479,AC00393,373.52,2023-09-25 16:23:23,Colorado Springs,ATM
TX001480,AC00042,336.05,2023-04-24 17:18:18,San Antonio,Branch
TX001481,AC00111,366.93,2023-12-11 18:43:00,Houston,Online
TX001482,AC00178,112.27,2023-10-19 17:34:53,Seattle,Branch
TX001483,AC00218,494.96,2023-03-31 16:34:38,Sacramento,ATM
TX001484,AC00198,561.58,2023-06-23 17:38:26,Sacramento,Online
TX001485,AC00060,440.94,2023-09-13 18:38:27,San Antonio,Online
TX001486,AC00397,71.9,2023-02-20 16:28:39,Los Angeles,Branch
TX001487,AC00338,256.66,2023-07-17 17:08:03,Raleigh,Online
TX001488,AC00101,166.55,2023-07-13 17:51:44,Houston,Branch
TX001489,AC00384,276.26,2023-02-13 17:04:50,Louisville,Branch
TX001490,AC00368,35.46,2023-07-18 16:38:11,Indianapolis,ATM
TX001491,AC00233,38.14,2023-04-07 16:16:00,Portland,Branch
TX001492,AC00375,506.26,2023-12-18 18:26:07,Baltimore,ATM
TX001493,AC00277,736.32,2023-04-12 17:06:06,Indianapolis,Online
TX001494,AC00202,389.43,2023-11-27 18:01:47,Austin,ATM
TX001495,AC00142,25.58,2023-11-16 16:33:22,Omaha,ATM
TX001496,AC00178,446.1,2023-09-19 17:45:19,Seattle,ATM
TX001497,AC00130,147.74,2023-09-05 16:52:06,Raleigh,Branch
TX001498,AC00018,1228.81,2023-02-20 16:36:36,San Francisco,ATM
TX001499,AC00293,46.23,2023-05-29 17:45:26,Fresno,Online
TX001500,AC00449,265.37,2023-05-26 17:56:17,Washington,Branch
TX001501,AC00496,342.57,2023-02-03 17:10:00,Boston,Online
TX001502,AC00370,417.26,2023-02-27 17:01:24,New York,Online
TX001503,AC00341,33.63,2023-11-03 16:50:08,Columbus,Online
TX001504,AC00400,64.58,2023-12-04 18:06:30,El Paso,Branch
TX001505,AC00301,23.23,2023-04-20 16:34:59,Miami,Branch
TX001506,AC00249,160.52,2023-08-07 16:15:05,Jacksonville,ATM
TX001507,AC00239,278.88,2023-09-29 16:53:14,Kansas City,Branch
TX001508,AC00419,285.49,2023-08-11 18:42:10,Charlotte,Branch
TX001509,AC00435,71.87,2023-01-16 18:03:02,Nashville,ATM
TX001510,AC00012,308.8,2023-12-26 16:08:51,Baltimore,ATM
TX001511,AC00438,135.35,2023-07-28 18:42:51,Houston,Branch
TX001512,AC00345,288.43,2023-05-08 16:37:53,Phoenix,Branch
TX001513,AC00026,147.46,2023-10-12 16:58:25,Albuquerque,Online
TX001514,AC00416,214.15,2023-10-30 17:07:54,Detroit,Branch
TX001515,AC00272,71.34,2023-08-28 16:00:00,Miami,Online
TX001516,AC00468,170.36,2023-03-27 16:56:29,Indianapolis,ATM
TX001517,AC00040,965.66,2023-12-18 17:22:16,Raleigh,ATM
TX001518,AC00302,736.53,2023-05-10 17:05:08,Philadelphia,ATM
TX001519,AC00271,213.42,2023-07-27 17:30:14,Columbus,ATM
TX001520,AC00495,94.09,2023-09-12 16:32:09,Miami,Branch
TX001521,AC00246,91.23,2023-05-15 16:13:54,Boston,ATM
TX001522,AC00139,263.92,2023-07-26 17:56:54,San Diego,Branch
TX001523,AC00298,77.5,2023-05-23 16:44:55,Fort Worth,Online
TX001524,AC00246,3.65,2023-02-13 17:48:36,Miami,Online
TX001525,AC00323,43.88,2023-11-13 17:43:37,Seattle,Online
TX001526,AC00310,591.98,2023-04-28 16:32:10,El Paso,ATM
TX001527,AC00083,224.79,2023-08-22 16:34:34,Boston,Online
TX001528,AC00222,64.3,2023-09-04 17:36:40,Louisville,ATM
TX001529,AC00459,111.79,2023-12-26 17:40:23,Jacksonville,Online
TX001530,AC00091,927.16,2023-03-20 16:48:00,San Francisco,ATM
TX001531,AC00122,613.7,2023-02-22 17:33:56,Fort Worth,Branch
TX001532,AC00432,26.07,2023-03-16 17:00:29,Baltimore,Branch
TX001533,AC00218,170.45,2023-01-05 16:56:49,San Francisco,Branch
TX001534,AC00294,344.27,2023-09-19 17:23:14,San Antonio,Branch
TX001535,AC00407,872.72,2023-04-24 16:47:17,Washington,Online
